Nivel 1,Nivel 2
https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad.html,"['https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2447-adecuacion-del-calendario-academico-2020-fiunju.html', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2447-adecuacion-del-calendario-academico-2020-fiunju.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2384-protocolo-para-examenes-finales-y-defensa-de-proyectos.html', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2384-protocolo-para-examenes-finales-y-defensa-de-proyectos.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2317-resoluciones-fi-no-185-y-186.html', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2317-resoluciones-fi-no-185-y-186.html?tmpl=component&print=1&layout=default', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2361-resolucion-fi-no-201-2020-extension-de-regularidad.html', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/resoluciones-sacad/2361-resolucion-fi-no-201-2020-extension-de-regularidad.html?tmpl=component&print=1&layout=default']"
https://www.fi.unju.edu.ar/secretarias/sec-academica/programas-de-materias.html,"['https://www.fi.unju.edu.ar/secretarias/sec-academica/programas-de-materias.html?tmpl=component&print=1', 'https://www.fi.unju.edu.ar/requisitos-seminarios-optativas', 'https://drive.google.com/drive/folders/1TdK6DhioLNL5lAA5GtVz762FtxpCgmGP?usp=sharing', 'https://drive.google.com/drive/folders/1H9iYN1mjpn8JrVhSemHBp8g5Hl8ohuai?usp=sharing', 'https://drive.google.com/drive/folders/1A_Kgwta-Q9v7EV49782xeStreuXV23Ed?usp=sharing', 'https://drive.google.com/drive/folders/16SjN2vqRifeIuqWtZlJ5ee3TUn5HWgnP?usp=sharing', 'https://drive.google.com/drive/folders/1xPqUlQJ93BWiE0wMZriwD5Oa0IgEHCPy?usp=sharing', 'https://drive.google.com/drive/folders/1gSsN02TW-qncsQyrLrNqpY9fMDWvjUEg?usp=sharing', 'https://drive.google.com/drive/folders/1t0YGiXCOfbojW67owBiFlusgJx0Mgiy-?usp=sharing', 'https://drive.google.com/drive/folders/1aQMAJ6ORy4lNpeI3bYsLSZjmgOb2r5tC?usp=sharing', 'https://drive.google.com/drive/folders/1fsj2fcGvESgdHt52fh8stdrChzSMZ2sw?usp=sharing', 'https://drive.google.com/drive/folders/1J3PxsfIktW1-cwscJt8EuMyRaIymZJ45?usp=sharing', 'https://drive.google.com/drive/folders/1t7Oi1K6xV7KVKDAga8kOTQN-c89UmXnL?usp=sharing', 'https://drive.google.com/drive/folders/1iEU_cgQ2m8wz5nRII4F0-UInw3PGQPV6?usp=sharing', 'https://drive.google.com/drive/folders/17uy2V0XD2Rx7lAkcrEjuhNnkfu0PoYsL?usp=sharing', 'https://drive.google.com/drive/folders/1dPXcwHNsdsEvQRXazeqDGnCAFpqSMFcY?usp=sharing', 'https://drive.google.com/drive/folders/12JrEDHg9LfcPkLfJma_vVto8EUcV9bGU?usp=sharing', 'https://drive.google.com/drive/folders/1pl5wdE5wzL7Mhpv9MaFPdUoMqtwjYoe_?usp=sharing', 'https://drive.google.com/drive/folders/1j32W9WC61WVU1NF4k68xjDXJB3hhkI3t?usp=sharing', 'https://drive.google.com/drive/folders/1cqkBOXrkI3XKzXvYhcSH3RGFV-l6KMMD?usp=sharing', 'https://drive.google.com/drive/folders/1gJSRyNIUl59cAN5gXSAes3Ir8c5-axbG?usp=sharing', 'https://drive.google.com/drive/folders/1SUFzrkr9K2wlgSd42tNkd1PTObgpMe-V?usp=sharing', 'https://drive.google.com/drive/folders/1vQZuqk068DMl0-gHLKxid_ySM3EBYCA-?usp=sharing', 'https://drive.google.com/drive/folders/1a-gsU0QnUD7QagOlVVNDkJYVj4-eU2-3?usp=sharing', 'https://drive.google.com/drive/folders/1A6jtTd_2j5REHB4pooQeaKpTq_JARDq7?usp=sharing', 'https://drive.google.com/drive/folders/1gzqHZOH4gloY1a8cJpFwNKpXG2VTFd3Y?usp=sharing', 'https://drive.google.com/drive/folders/1nlBSYGv4PdEC5iIjeupUeYePgDIY0dbb?usp=sharing', 'https://drive.google.com/drive/folders/1hA9AhnjVXrsq1W5zNTZX1KJqDRPOEhnl?usp=sharing', 'https://drive.google.com/drive/folders/1KwhoFmMKvhx9CFG8Dl5rPfMhMHPS_WnK?usp=sharing', 'https://drive.google.com/drive/folders/1B0zKI1QbgnEaaigccecSx8YsKqzSWj7s?usp=sharing', 'https://drive.google.com/drive/folders/1XLhZdKYJmSAhnHXkgCGWzI7jCDO8MS0Z?usp=sharing', 'https://drive.google.com/drive/folders/1CaouV-hYUWAqgDbDrL6H6I2kA57mXMVS?usp=sharing', 'https://drive.google.com/drive/folders/1LpOsXJ34XB72EIQQouezNZw-07A8hHgG?usp=sharing', 'https://drive.google.com/drive/folders/1ZI-OSHEyKH26XTSGnmr3dq_ku9lm661j?usp=sharing', 'https://drive.google.com/drive/folders/1AmsWe4OYsUgooy3MAvKwPWExXxaTmguv?usp=sharing', 'https://drive.google.com/drive/folders/1KSbZY0GfzrkgzSqQbkKLHOnhYDSIrUfF?usp=sharing', 'https://drive.google.com/drive/folders/1Z4gBEYsM7kcLBfcA62GWwhdiG_7OAHJM?usp=sharing', 'https://drive.google.com/drive/folders/120MHAe9Md0RF6giJIG06qOAduHemBlF5?usp=sharing', 'https://drive.google.com/drive/folders/1jSVvPV_P1cbFTlhHUFlV4jqGMLnAxDNo?usp=sharing', 'https://drive.google.com/drive/folders/1QnL3X1UyzOv59kdKbmgxHTaoJiVa5S_Z?usp=sharing', 'https://drive.google.com/drive/folders/1S5qBJb2QQZLtpwoTpBtgg2PzKVa1-kv6?usp=sharing', 'https://drive.google.com/drive/folders/1SeMWxzRpXbLynDhCWYEdBpz4VMZdFolX?usp=sharing', 'https://drive.google.com/drive/folders/1k9ga-ySW7GAkSomt5I6Pp6OAuittYyes?usp=sharing', 'https://drive.google.com/drive/folders/1RbaXoHpqCQ8PIrbobzSJELFHI1gGtVK3?usp=sharing', 'https://drive.google.com/drive/folders/1XOQLpHFepjrwWUcEcSEVsuodxTXN0si8?usp=sharing', 'https://drive.google.com/drive/folders/1hbEMSkKkIqTalR3ZlSrfXCyQWRRo5MfL?usp=sharing', 'https://drive.google.com/drive/folders/1PfNY4W-gYuPwNU0ydzkKHHjXQdnfTNlO?usp=sharing', 'https://drive.google.com/drive/folders/1J8AGWR3pdiZu9cd9BnsSd-HvGkIuB8iC?usp=sharing', 'https://drive.google.com/drive/folders/1J7m8lIg-KHuRzKSpHvCrUeeKzyvbAnHE?usp=sharing', 'https://drive.google.com/drive/folders/1nm4QOfb0UeH33PyS5aK0rnYBvqe42SIW?usp=sharing', 'https://drive.google.com/drive/folders/1bIr_pbzRrlKZbuJv6_Lc5BrR16At8ues?usp=sharing', 'https://drive.google.com/drive/folders/100dIbmILjvYKNvlrLXo7Vr0hNgfTqrUC?usp=sharing', 'https://drive.google.com/drive/folders/1WoTdunBRzVQJ38decBFWBAABCijnW1NP?usp=sharing', 'https://drive.google.com/drive/folders/1rciUQA8veF5MPyQB4lqkVCJ9iyBHmPeP?usp=sharing', 'https://drive.google.com/drive/folders/1ZCqDX7Qnp0K_kwE4wy1rmVfipjoe4jBP?usp=sharing', 'https://drive.google.com/drive/folders/1Ziv6vO0qAGseeTIxtZau4MotuPfEYR7y?usp=sharing', 'https://drive.google.com/drive/folders/1dw3ZpS-b4Y-b6dfZpWg5IxMPylTXNQEM?usp=sharing', 'https://drive.google.com/drive/folders/12gibeYpAununq3OBZhrk90YCcfvxgE_8?usp=sharing', 'https://drive.google.com/drive/folders/1GRCVNW8uqHtko8vA66zRPiJIS3uFPiFI?usp=sharing', 'https://drive.google.com/drive/folders/1oBjGEWZnFxR9LQQMtdjwgr6ezb1YoajC?usp=sharing', 'https://drive.google.com/drive/folders/1_yMOazdjl6KVNRgFZJjIkKPbGWx4VvNB?usp=sharing', 'https://drive.google.com/drive/folders/10fSH5Krp8bXQBBWSyWR2t6qS-CV7Dnu0?usp=sharing', 'https://drive.google.com/drive/folders/10o-dCArxYzeAtBB6w8uYXSTkYUGSEdzw?usp=sharing', 'https://drive.google.com/drive/folders/1k8GIGR4yAwLtXAVU5pI8HXktZX_z9R3Q?usp=sharing', 'https://drive.google.com/drive/folders/1wlyvRzSPhjaU1Cv4zKk45H7QQjX3elzV?usp=sharing', 'https://drive.google.com/drive/folders/1SqQAwTh4eXRrQlsbTFlfJxrP7PLXpxvK?usp=sharing', 'https://drive.google.com/drive/folders/1xv4abgc3M-1jGdeKwjOgnjNxSu5OQxec?usp=sharing', 'https://drive.google.com/drive/folders/1V_sokrSfWPIElWwsC0_KmGzNh3IxlgXe?usp=sharing', 'https://drive.google.com/drive/folders/19ufjkvUtKI-DHdtl-3PkdwWV0csbcRMX?usp=sharing', 'https://drive.google.com/drive/folders/1gdxL4nY3-b_gfxhDj--QbJSaYZgLl1Zh?usp=sharing', 'https://drive.google.com/drive/folders/1177Fxn2jljDJFjaV0_aGe-dVQ8PUe7Ab?usp=sharing', 'https://drive.google.com/drive/folders/17siwHtpXiUxLJKTUNbZfyDr9gk5CYjHN?usp=sharing', 'https://drive.google.com/drive/folders/1DNy7HsYLCTmxuUAUVbIIKyNnmPienYXi?usp=sharing', 'https://drive.google.com/drive/folders/1F_N7zmv8KmVItUWzdhLe_96HiqUTqfJG?usp=sharing', 'https://drive.google.com/drive/folders/1pUTuufuMRyr1PTxeVkjjljdVGZGvsx3p?usp=sharing', 'https://drive.google.com/drive/folders/1ttOfkNLwMtuIhd541R4UPIuQSUnVS8NN?usp=sharing', 'https://drive.google.com/drive/folders/1uzMesSZyHkxgyBDUsVwzLdrpkbffGm_Q?usp=sharing', 'https://drive.google.com/drive/folders/1c9YxgoeWhwXlhqIrc_7lQEQ5HayZpQSd?usp=sharing', 'https://drive.google.com/drive/folders/138SIF-MdSDOwmjsGYr2O1Le5grBMS_5B?usp=sharing', 'https://drive.google.com/drive/folders/13tnZOz7gA9CTMnyIHK7-QjdosJb3OkYi?usp=sharing', 'https://drive.google.com/drive/folders/1robDNv4Q4kxqoX2oeSVmLzOsRcH-QHBg?usp=sharing', 'https://drive.google.com/drive/folders/1Ae4tJEkwSVp5nA3xn8f-DzuxQYtJbijt?usp=sharing', 'https://drive.google.com/drive/folders/1PPO6Hnat8Gk6nfGl9KS0LQE3Dycwa3AM?usp=sharing', 'https://drive.google.com/drive/folders/1fN9m2UqpmjQ0KvQkjLyE0R2yYVq4DahJ?usp=sharing', 'https://drive.google.com/drive/folders/1_oBuSwXLDvE68JOVG7RPovrPUIx4JaQA?usp=sharing', 'https://drive.google.com/drive/folders/1h7veodA5PSMgD36lbcZ7cZ_Bd7p3ukfE?usp=sharing', 'https://drive.google.com/drive/folders/1bKxDR-oMCuQcyx5uu4m9JAZtshhMwzFw?usp=sharing', 'https://drive.google.com/drive/folders/1gSwg_gGKFwx1406OtcHav9oWbHjHyPpX?usp=sharing', 'https://drive.google.com/drive/folders/1MDilqHCNe5Cx10_nwYnDcP4KG6uE48qN?usp=sharing', 'https://drive.google.com/drive/folders/1mavVv5_dVzghi07Nrsil9ILDq1eVDbZO?usp=sharing', 'https://drive.google.com/drive/folders/1-pDI7yGTg_yF79jnj2rrSzpyRaeRjqNv?usp=sharing', 'https://drive.google.com/drive/folders/1aKjmzD2WnZXjCs2VFRp9WByE9Lw5agJJ?usp=sharing', 'https://drive.google.com/drive/folders/1alTGrzvCeezsw-mbPJjM4LEwUFlES5NC?usp=sharing', 'https://drive.google.com/drive/folders/1s1a03VnXY3J854A-j-IjunUCpdeeJJMZ?usp=sharing', 'https://drive.google.com/drive/folders/1rs54b3bqbn7BIDUwWw9wvymSFpVl6fBQ?usp=sharing', 'https://drive.google.com/drive/folders/1Fc2E16ioFNa1X-ZEfTVsgK5FaVTD2Mrv?usp=sharing', 'https://drive.google.com/drive/folders/1Tw9ciqWk-uv17BnMZQRAYHqYgmcDqv9o?usp=sharing', 'https://drive.google.com/drive/folders/1vZDhGLHEIFKOPBgYYsu1SRMRHCWFdnJm?usp=sharing', 'https://drive.google.com/drive/folders/1tlZKA_FR7VvCw1LPbBoOl97oM1PgqjrU?usp=sharing', 'https://drive.google.com/drive/folders/1XlDDtx35Cwv0Q0oLpzzPbQwwXQ15sW50?usp=sharing', 'https://drive.google.com/drive/folders/1juePAna_kBYdS0eVFTkqGMzwbHqNGFeH?usp=sharing', 'https://drive.google.com/drive/folders/1Jh_tw9-DSlVI0gUdXgfQrjBiCv16uzni?usp=sharing', 'https://drive.google.com/drive/folders/1G7iiRdJaEmDzJQLv40H_gZfm468uxGKJ?usp=sharing', 'https://drive.google.com/drive/folders/10KTQnZKKT0wrmzFbRTicQipZ09e9Kers?usp=sharing', 'https://drive.google.com/drive/folders/1G2URwpyFgBlvbBJ0N8lfXiM3-0vStfNx?usp=sharing', 'https://drive.google.com/drive/folders/1iM8f4FMz9HjXIznGPcIbNFbdeqc053pz?usp=sharing', 'https://drive.google.com/drive/folders/1GcMEb5PP-KVr6Igauos4tZe1qHU6YCGW?usp=sharing', 'https://drive.google.com/drive/folders/1wDdIMPF0WW41oox4_y_BtyMCl-l89jsS?usp=sharing', 'https://drive.google.com/drive/folders/1K1OHS9k26FAGDeT8-Qf6aCwUTzMGYCm_?usp=sharing', 'https://drive.google.com/drive/folders/18Y0r5I0_4evT0UEHII4ISq4tbOCw6aPN?usp=sharing', 'https://drive.google.com/drive/folders/1NZmGBl_xVWj8AxSeIOXCMDKG73IDi3GL?usp=sharing', 'https://drive.google.com/drive/folders/1f7Dv9-vvO_lA7twm3cUpajUcXrFhQnS9?usp=sharing', 'https://drive.google.com/drive/folders/1ChabhlvRcPhw8MOH5Jr1twfs-uDFpofm?usp=sharing', 'https://drive.google.com/drive/folders/1HuoLnOO-6-sDVxUGqcb0nESb51cPIIiX?usp=sharing', 'https://drive.google.com/drive/folders/1qoGpSjEYEwQ8IvjxupHvtMoD1Ei_VhAj?usp=sharing', 'https://drive.google.com/drive/folders/1wBs77ek6CKugMsUqmuz2rFUon02nCeVf?usp=sharing', 'https://drive.google.com/drive/folders/1jC099TDx2xXg48lyz8E7HajSq4DpIfhe?usp=sharing', 'https://drive.google.com/drive/folders/1LZzBr3TM6sQmrZqgG_jmZtLSu-QghLGy?usp=sharing', 'https://drive.google.com/drive/folders/1cHSlZFW_exxVsTx408-x7pgioRdso7Mo?usp=sharing', 'https://drive.google.com/drive/folders/1QEtme3lB4l3rfI-Pmwpdrj3K5ilSKlT2?usp=sharing', 'https://drive.google.com/drive/folders/1kJNDBv6H6agfkUxkKLu0eNnE04kVpb8J?usp=sharing', 'https://drive.google.com/drive/folders/12U2G1nM35A-z8irssSQEoKUnXbztSV9i?usp=sharing', 'https://drive.google.com/drive/folders/1xa02npcjR6KO3imaq6d_RwXdE_CklPKF?usp=sharing', 'https://drive.google.com/drive/folders/1PwcxYav6p1P3tsrx4jVtWBs-5GDy3_SD?usp=sharing', 'https://drive.google.com/drive/folders/1yk7b87FbJrvQp5i5KdCml1_27AZjraEs?usp=sharing', 'https://drive.google.com/drive/folders/1NUg_N6tzWPLmIIKIsYCfRaH9YUEQGDXA?usp=sharing', 'https://drive.google.com/drive/folders/101CUmf3iQzLan1dbgIsQ_ryOiZqOvhD8?usp=sharing', 'https://drive.google.com/drive/folders/1RqY26UIL3bh8XqDMxlfC0u3vLaU7MZTA?usp=sharing', 'https://drive.google.com/drive/folders/1odAVgCjfH2MNR4zMHDKAQRdgKfQSxSUB?usp=sharing', 'https://drive.google.com/drive/folders/1nA3OBVtfqwJA5jgpxcWLIE2ZhdMZH-iv?usp=sharing', 'https://drive.google.com/drive/folders/1KIBUiZCJgORFxBF1aw4qhW1ekgvq4Pz4?usp=sharing', 'https://drive.google.com/drive/folders/1uoY748r8QnF7nvZQtoG4IgtwnQdYcKwK?usp=sharing', 'https://drive.google.com/drive/folders/1M39TCDnZtGVpHYQPCdocYlbJ8mfoPXwL?usp=sharing', 'https://drive.google.com/drive/folders/1HyHcCiMHeL8vHcXNYFCFsBameGKt0Pd3?usp=sharing', 'https://drive.google.com/drive/folders/1bcVBJqWLVjztuFUa4WM1paXfry_hAW2g?usp=sharing', 'https://drive.google.com/drive/folders/1WRKINM5T4S_9n3KkRNBbsYRvhNWhu6rk?usp=sharing', 'https://drive.google.com/drive/folders/1BcQwN450w3vn3kcu3JeFL0rq1NqBmXiH?usp=sharing', 'https://drive.google.com/drive/folders/1d-LUILnZtd9-wtVuGX9Rocgl_A3P7B4M?usp=sharing', 'https://drive.google.com/drive/folders/1vNTVsA66GAx7emYvwxO7EOB6KRkKcKZF?usp=sharing', 'https://drive.google.com/drive/folders/1G2U9VPvJWfEhcPsoVnW_ixs5-HGDz56H?usp=sharing', 'https://drive.google.com/drive/folders/1Mq4VUkGul1RYHJpbeHvr3filzep00B6t?usp=sharing', 'https://drive.google.com/drive/folders/1cxwtfmePU_usCazBDnWeQofho03wBOWG?usp=sharing', 'https://drive.google.com/drive/folders/16j_lZf3WdwUg466kUVVvfkYMUi_fjIgM?usp=sharing', 'https://drive.google.com/drive/folders/1BtaSIxOansdvGzMv3fzWlZX8TdiUzGe0?usp=sharing', 'https://drive.google.com/drive/folders/1Nu6FjteuUYLQ3PGfT6L_ASiTGsF-Iicd?usp=sharing', 'https://drive.google.com/drive/folders/10MWXzX1NGhruRs5chfjjTLdNjD-KSo-i?usp=sharing', 'https://drive.google.com/drive/folders/1JgYeNro2wvJprrOQ9e6StF5okuHelPpR?usp=sharing', 'https://drive.google.com/drive/folders/1Qidgxdlc5UPgrTcrI_JXDvkuNogCP9n_?usp=sharing', 'https://drive.google.com/drive/folders/1wG8QLXS-fRLBX8VKZXVDKjRvbNd0hTIk?usp=sharing', 'https://drive.google.com/drive/folders/1nxsdmX-n9aPx2bxt-MUc9BH-siN7MTdc?usp=sharing', 'https://drive.google.com/drive/folders/1xPaVIsBGAdcAR4qv1YXuELYTrQ5SDJxb?usp=sharing', 'https://drive.google.com/drive/folders/1q8YBnIxyqu6_7DLDDEniVCGM_LdWGnJF?usp=sharing', 'https://drive.google.com/drive/folders/1WFXQq9k82WBvvPOdbn4k2h1T0ndFjlCI?usp=sharing', 'https://drive.google.com/drive/folders/1ZdRQVheFyN7fp-2ltn55-JEEeilsFeob?usp=sharing', 'https://drive.google.com/drive/folders/1xOOF_4ujHjIqX7G5_7m3_TExq6_Ghgu5?usp=sharing', 'https://drive.google.com/drive/folders/1KyU6Gt8RH1aBV-VCDP0Vr6CTM25ZEGXp?usp=sharing', 'https://drive.google.com/drive/folders/13QvXbv34NKLsrJZGPeDWMoaN4FWmylyJ?usp=sharing', 'https://drive.google.com/drive/folders/1HmilYGkxnDrJoKXoVydTCIN25jNI5L1G?usp=sharing', 'https://drive.google.com/drive/folders/1rH_sTCSoiFdeNZ1jzKYbeL5K6v1oH-wO?usp=sharing', 'https://drive.google.com/drive/folders/1lZaNb2eCnOD6czggweqiAnMjJf6-u3e4?usp=sharing', 'https://drive.google.com/drive/folders/12NXV7zL7u6s9T2sT_Bd6YymkoRcdldJ1?usp=sharing', 'https://drive.google.com/drive/folders/14nbmsDR_Z44COroDcl54Yfd57wmJYX8g?usp=sharing', 'https://drive.google.com/drive/folders/1rkjpStpmJYSlm_x4vhwKsV_-YbR-i3sj?usp=sharing', 'https://drive.google.com/drive/folders/1vPIWhcQf272NViQ2OJWr_QpYuifCLQJs?usp=sharing', 'https://drive.google.com/drive/folders/1SUK6-d1PR2lYPjFmTR5C9SO8m5ggc0tj?usp=sharing', 'https://drive.google.com/drive/folders/1VxDPgV-Og4GWmMIkY6s0tMKhr_SRgDLe?usp=sharing', 'https://drive.google.com/drive/folders/1h4ClogiD0eLDZOeU3dio8BrBkI82APkq?usp=sharing', 'https://drive.google.com/drive/folders/15YrFtAEQeO4khAta-7pMPoyTHW4ZFICk?usp=sharing', 'https://drive.google.com/drive/folders/1lKvuTf_lRVXSlSKS4JqEP1QTxRdT52I8?usp=sharing', 'https://drive.google.com/drive/folders/1QUMjDS74uYzrjyaKbZHmGtiknahHpvwq?usp=sharing', 'https://drive.google.com/drive/folders/10J4FRsqypJ-ODdodhQi01zmEdYAFBtGa?usp=sharing', 'https://drive.google.com/drive/folders/101t_nHGnI50_xh8D66wTiKO52PuKVCr5?usp=sharing', 'https://drive.google.com/drive/folders/1NiN8Xtm6urFnnzdIC6KEkUz__eWyJ71-?usp=sharing', 'https://drive.google.com/drive/folders/1r-BL6N4djeiMq_Z6FFjCN0Uisk8Y5-WS?usp=sharing', 'https://drive.google.com/drive/folders/1B9-htgLM0Ptgzwa2FFLKrCkap0OxlBkV?usp=sharing', 'https://drive.google.com/drive/folders/1HibkbN97vJEbPy0hlYWcXA2PB3AXQ8UG?usp=sharing', 'https://drive.google.com/drive/folders/10vbE7BPBiFZ7EQGCz6kbZnVmiFja0F5D?usp=sharing', 'https://drive.google.com/drive/folders/1Tvsc-u2k2I8W5Lwl6A2yujs-2ENvGrTu?usp=sharing', 'https://drive.google.com/drive/folders/19JFCytFXgXStiouQvQFoSvp3O3g8ISRG?usp=sharing', 'https://drive.google.com/drive/folders/1TuiW231eX6Kf5HqQ4hwhnKo1r0os73x5?usp=sharing', 'https://drive.google.com/drive/folders/1mKfRJqTPxRpUIlfPji0_TEwt_LKvCWff?usp=sharing']"
https://www.fi.unju.edu.ar/secretarias/sec-academica/proyectos-finales.html,['https://www.fi.unju.edu.ar/secretarias/sec-academica/proyectos-finales.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/secretarias/sec-academica/concursos.html,"['https://www.fi.unju.edu.ar/llamados-a-concursos/2095-llamado-concurso-designacion-miembros-titulares-y-suplentes-jurado.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/2068-designacion-miembros-titulares-y-suplentes-jurado-concurso-docente.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1957-actas-de-cierre-de-inscripcion-llamado-a-concurso.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1905-llamados-a-concurso-para-cubrir-cargos-docentes-23-09-al-04-10.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1785-llamado-a-concurso-nueva-designación-de-miembros-titulares-y-suplentes-del-jurado.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1647-llamado-a-concurso-extensión-del-plazo-previsto-para-la-designación-de-miembros-del-jurado.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1627-llamado-a-concurso-designación-de-miembros-titulares-y-suplentes-del-jurado.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1568-acta-cierre-llamado-concurso.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1509-llamados-a-concursos-para-cubrir-cargos-docentes-formularios-de-inscripción-y-aceptación-de-notificación.html', 'https://www.fi.unju.edu.ar/llamados-a-concursos/1508-llamados-a-concursos-para-cubrir-cargos-docentes-fe-de-erratas.html', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/concursos.html?start=10', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/concursos.html?start=20', 'https://www.fi.unju.edu.ar/secretarias/sec-academica/concursos.html?start=30']"
https://www.fi.unju.edu.ar/secretarias/sec-academica/inscripcion-registro-aspirantes.html,['https://www.fi.unju.edu.ar/secretarias/sec-academica/inscripcion-registro-aspirantes.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/secretarias/sec-ciencia-y-tecnica.html,['https://www.fi.unju.edu.ar/secretarias/sec-ciencia-y-tecnica.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/secretarias/sec-ciencia-y-tecnica/proyectos-de-investigacion.html,['https://www.fi.unju.edu.ar/secretarias/sec-ciencia-y-tecnica/proyectos-de-investigacion.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/secretarias/sec-ciencia-y-tecnica/jornadasdeinnovacioneducativa.html,"['https://www.fi.unju.edu.ar/secretarias/sec-ciencia-y-tecnica/jornadasdeinnovacioneducativa.html?tmpl=component&print=1', 'https://www.fi.unju.edu.ar/buscador-de-certificados-fiunju']"
https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion.html,['https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion.html?tmpl=component&print=1']
https://www.fi.unju.edu.ar/practicaprofesional.html,['https://docs.google.com/forms/d/e/1FAIpQLSewg1vdeWX16Eg86nMfjzQO_ycfdCQLbBOnVaIiKgD-2KG3fQ/viewform']
https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/area-capacitacion/informacion-para-capacitadores.html,"['https://www.fi.unju.edu.ar/secretarias/sec-extension-coordinacion-y-planificacion/area-capacitacion/informacion-para-capacitadores.html?tmpl=component&print=1', 'https://drive.google.com/file/d/1nYPqsp3wlICzShwswseGcKp1h45G7dk_/view?usp=sharing']"
https://docs.google.com/forms/d/e/1FAIpQLSdZH5bqAY3NYEKtj9Llvmp1WiGgFgK05IsknU-FS7C1pwocBA/viewform?usp=sf_link,"['https://accounts.google.com/AccountChooser?continue=https://docs.google.com/forms/d/e/1FAIpQLSdZH5bqAY3NYEKtj9Llvmp1WiGgFgK05IsknU-FS7C1pwocBA/viewform?usp%3Dsf_link&service=wise', 'https://docs.google.com/forms/d/e/1FAIpQLSdZH5bqAY3NYEKtj9Llvmp1WiGgFgK05IsknU-FS7C1pwocBA/reportabuse?source=https://docs.google.com/forms/d/e/1FAIpQLSdZH5bqAY3NYEKtj9Llvmp1WiGgFgK05IsknU-FS7C1pwocBA/viewform?usp%3Dsf_link', 'https://www.fi.unju.edu.ar//www.google.com/forms/about/?utm_source=product&utm_medium=forms_logo&utm_campaign=forms']"
https://www.fi.unju.edu.ar/pasantias.html,"['https://www.fi.unju.edu.ar/alumnos-pasantias.html', 'https://docs.google.com/forms/d/e/1FAIpQLSdsjKRBjxB6o16dnK8TzQo1thCc-O8dGVJTz_1ijbR242aYTg/viewform']"
